,ip,country,region,city,lat,long,count
1030,69.171.247.119,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1031,69.171.247.113,CA,Ontario,Toronto,43.6534817,-79.3839347,1
1032,77.228.79.234,ES,Madrid,Madrid,40.4167047,-3.7035825,337
1033,5.10.83.82,US,New Jersey,Bridgewater Township,40.596061000000006,-74.6038607920825,2
1034,186.53.90.100,UY,Montevideo,Montevideo,-34.9058916,-56.1913095,1
1035,134.3.254.24,DE,Baden-WÃ¼rttemberg,Stuttgart,48.7784485,9.1800132,21
1036,173.252.73.112,CA,Ontario,Toronto,43.6534817,-79.3839347,6
1037,173.252.73.118,CA,Ontario,Toronto,43.6534817,-79.3839347,6
1038,173.252.73.116,CA,Ontario,Toronto,43.6534817,-79.3839347,9
1039,173.252.73.117,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1040,173.252.73.115,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1041,173.252.73.113,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1042,173.252.73.114,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1043,173.252.73.119,CA,Ontario,Toronto,43.6534817,-79.3839347,7
1044,78.136.110.162,ES,Murcia,MazarrÃ³n,37.5986534,-1.3138511,148
1045,123.125.71.50,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,3
1046,95.122.49.80,ES,Madrid,Madrid,40.4167047,-3.7035825,44
1047,5.10.83.44,SE,Stockholm,Kista,59.403311,17.9442849,456
1048,5.10.83.91,US,New Jersey,Bridgewater Township,40.596061000000006,-74.6038607920825,474
1049,5.10.83.78,US,New Jersey,Bridgewater Township,40.596061000000006,-74.6038607920825,490
1050,31.4.192.151,ES,Catalonia,Barcelona,41.3828939,2.1774322,88
1051,5.10.83.95,US,New Jersey,Bridgewater Township,40.596061000000006,-74.6038607920825,440
1052,5.10.83.41,SE,Stockholm,Kista,59.403311,17.9442849,416
1053,5.10.83.40,SE,Stockholm,Kista,59.403311,17.9442849,460
1054,79.152.79.106,ES,Madrid,Madrid,40.4167047,-3.7035825,68
1055,84.127.5.149,ES,Madrid,Madrid,40.4167047,-3.7035825,4
1056,5.10.83.43,SE,Stockholm,Kista,59.403311,17.9442849,489
1057,5.10.83.68,US,New Jersey,Bridgewater Township,40.596061000000006,-74.6038607920825,452
1058,198.144.116.21,US,California,Torrance,33.8358492,-118.3406288,147
1059,5.10.83.11,VG,Tortola,Road Town,18.42105685,-64.63883251023499,426
1060,77.210.156.96,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1061,79.154.3.44,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1062,2.136.17.138,ES,Madrid,Madrid,40.4167047,-3.7035825,97
1063,157.55.33.107,CA,Ontario,Toronto,43.6534817,-79.3839347,13
1064,83.59.106.101,ES,Madrid,Madrid,40.4167047,-3.7035825,90
1065,37.218.75.127,ES,Basque Country,Donostia / San Sebastian,43.3224219,-1.9838889,93
1066,79.158.61.0,ES,Madrid,Madrid,40.4167047,-3.7035825,1
1067,62.42.118.227,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1068,202.46.48.23,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,1
1069,198.199.64.129,US,New Jersey,North Bergen,40.8042674,-74.012084,21
1070,117.41.186.10,CN,Jiangxi,Dunhou,27.888241,116.88101,1
1071,83.60.40.202,ES,Madrid,Madrid,40.4167047,-3.7035825,416
1072,5.10.83.86,US,New Jersey,Bridgewater Township,40.596061000000006,-74.6038607920825,450
1073,81.45.52.110,ES,Madrid,Madrid,40.4167047,-3.7035825,29
1074,220.181.108.118,CN,Beijing,Beijing,39.906217,116.3912757,5
1075,37.14.223.169,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,533
1076,123.125.71.51,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,1
1077,217.111.219.237,ES,Madrid,Madrid,40.4167047,-3.7035825,35
1078,193.153.206.67,ES,Madrid,Madrid,40.4167047,-3.7035825,130
1079,92.56.215.79,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,184
1080,83.49.12.226,ES,Madrid,Madrid,40.4167047,-3.7035825,149
1081,82.130.165.120,ES,Basque Country,Donostia / San Sebastian,43.3224219,-1.9838889,48
1082,158.255.237.186,ES,Extremadura,CÃ¡ceres,39.4745175,-6.3716761,1
1083,220.181.108.99,CN,Beijing,Beijing,39.906217,116.3912757,5
1084,132.3.17.79,US,Alabama,Montgomery,32.3669656,-86.3006485,2
1085,87.219.136.85,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,123
1086,84.78.188.245,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,48
1087,188.77.36.107,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,61
1088,192.187.116.234,US,Missouri,Kansas City,39.100105,-94.5781416,15
1089,157.55.35.39,CA,Ontario,Toronto,43.6534817,-79.3839347,1
1090,69.171.234.114,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1091,69.171.234.112,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1092,69.171.234.119,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1093,69.171.234.115,CA,Ontario,Toronto,43.6534817,-79.3839347,1
1094,69.171.234.116,CA,Ontario,Toronto,43.6534817,-79.3839347,3
1095,69.171.234.113,CA,Ontario,Toronto,43.6534817,-79.3839347,5
1096,69.171.234.118,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1097,91.194.84.53,DE,North Rhine-Westphalia,DÃ¼sseldorf (Stadtbezirk 06),51.2082165,6.7636478,1
1098,157.55.33.82,CA,Ontario,Toronto,43.6534817,-79.3839347,1
1099,202.46.54.51,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,1
1100,123.125.71.13,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,4
1101,220.181.108.120,CN,Beijing,Beijing,39.906217,116.3912757,3
1102,66.249.82.148,TW,Taiwan,Changhua,24.0755667,120.5444667,52
1103,65.55.24.237,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1104,65.55.52.115,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1105,157.56.229.187,CA,Ontario,Toronto,43.6534817,-79.3839347,7
1106,66.249.66.178,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1107,212.170.111.11,ES,Madrid,Madrid,40.4167047,-3.7035825,155
1108,31.4.182.223,ES,Catalonia,Barcelona,41.3828939,2.1774322,106
1109,83.56.168.143,ES,Madrid,Madrid,40.4167047,-3.7035825,120
1110,24.244.144.3,BS,New Providence,Nassau,25.0783456,-77.3383331,20
1111,95.18.202.45,ES,Canary Islands,Playa del Ingles,27.7594808,-15.5740856,165
1112,46.35.98.16,ES,Extremadura,Badajoz,38.8780585,-6.9702048,1
1113,84.123.150.27,ES,Andalusia,Seville,37.3886303,-5.9953403,1
1114,84.77.167.235,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,110
1115,54.193.120.106,US,California,San Jose,37.3361905,-121.890583,12
1116,123.125.71.52,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,3
1117,190.4.66.116,BQ,Bonaire,Kralendijk,None,None,129
1118,84.122.139.8,ES,Andalusia,Seville,37.3886303,-5.9953403,839
1119,72.14.199.208,US,California,Mountain View,37.3893889,-122.0832101,195
1120,220.181.108.87,CN,Beijing,Beijing,39.906217,116.3912757,6
1121,190.88.176.120,CW,CuraÃ§ao,Willemstad,None,None,21
1122,202.46.60.15,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,2
1123,54.193.110.219,US,California,San Jose,37.3361905,-121.890583,12
1124,80.37.230.56,ES,Catalonia,Barcelona,41.3828939,2.1774322,746
1125,199.30.20.162,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,8
1126,188.135.181.28,IT,Friuli Venezia Giulia,Fusine in Valromana,46.4957682,13.6549706,1
1127,181.118.30.53,AR,Buenos Aires F.D.,San Nicolas,-33.3277089,-60.2165909,1
1128,190.11.69.175,BO,Cochabamba,Cochabamba (Noroeste),-32.9505988,-60.7445677,1
1129,157.55.32.160,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1130,157.55.33.124,CA,Ontario,Toronto,43.6534817,-79.3839347,18
1131,66.249.66.198,US,California,Mountain View,37.3893889,-122.0832101,2
1132,220.181.108.80,CN,Beijing,Beijing,39.906217,116.3912757,3
1133,188.135.186.178,IT,Umbria,Marsciano,42.9100282,12.3370419,2
1134,112.90.194.41,CN,Beijing,Xicheng District,39.9108672,116.3599221,1
1135,157.55.32.58,CA,Ontario,Toronto,43.6534817,-79.3839347,17
1136,209.19.181.22,US,Iowa,Cedar Rapids (Oakhill Jackson),None,None,1
1137,157.56.93.51,CA,Ontario,Toronto,43.6534817,-79.3839347,2
1138,123.125.71.30,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,2
1139,184.173.238.167,US,Illinois,Chicago,41.8755616,-87.6244212,1
1140,202.46.54.59,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,1
1141,23.23.14.220,CA,Quebec,Montreal,45.5031824,-73.5698065,2
1142,157.55.33.123,CA,Ontario,Toronto,43.6534817,-79.3839347,10
1143,86.97.82.18,AE,Dubai,Dubai,25.2653471,55.2924914,2
1144,199.30.24.118,US,Washington,Redmond,47.6694141,-122.1238767,20
1145,5.249.68.84,PT,Porto,SÃ£o Mamede de Infesta,41.1912232,-8.6106388,1
1146,157.56.93.61,CA,Ontario,Toronto,43.6534817,-79.3839347,1
1147,220.181.108.84,CN,Beijing,Beijing,39.906217,116.3912757,1
1148,85.53.219.154,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,170
1149,109.120.157.179,RU,St.-Petersburg,St Petersburg,59.938732,30.316229,4
1150,217.125.17.133,ES,Madrid,Madrid,40.4167047,-3.7035825,1
1151,109.205.137.141,ES,Andalusia,El Varadero,36.7244162,-3.5221361,2
1152,123.125.71.45,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,2
1153,188.40.249.83,DE,Saxony,Falkenstein,50.5353917,12.6643842,5
1154,202.46.55.29,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,1
1155,62.14.253.58,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,105
1156,79.147.15.166,ES,Madrid,Madrid,40.4167047,-3.7035825,53
1157,87.217.73.154,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,38
1158,193.147.239.254,ES,Madrid,Madrid,40.4167047,-3.7035825,62
1159,95.62.152.251,ES,Galicia,Vigo,42.2376602,-8.7247205,108
1160,85.48.134.242,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,26
1161,195.77.16.215,ES,Madrid,Madrid,40.4167047,-3.7035825,335
1162,173.252.112.116,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1163,173.252.112.112,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1164,77.75.77.11,CZ,HlavnÃ­ mÄ›sto Praha,Prague,50.08318935,14.441641225229684,2
1165,65.55.52.89,CA,Ontario,Toronto,43.6534817,-79.3839347,11
1166,88.178.110.118,FR,Provence-Alpes-CÃ´te d'Azur,Plan-de-Cuques,43.3460029,5.4618046,2
1167,195.235.248.95,ES,Madrid,Majadahonda,40.473055,-3.8724138,143
1168,193.145.201.52,ES,Madrid,Madrid,40.4167047,-3.7035825,380
1169,78.237.100.185,FR,Nouvelle-Aquitaine,Lavardac,44.17752,0.2977832,2
1170,80.58.250.92,ES,Madrid,Madrid,40.4167047,-3.7035825,193
1171,208.43.251.182,US,District of Columbia,Washington D.C.,38.8950368,-77.0365427,2
1172,84.122.112.7,ES,Andalusia,Seville,37.3886303,-5.9953403,120
1173,195.57.42.1,ES,Andalusia,Cordova,37.8845813,-4.7760138,38
1174,213.143.49.51,ES,Madrid,LavapiÃ©s,40.4084633,-3.7007946,38
1175,90.174.2.171,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,40
1176,79.157.88.156,ES,Madrid,Madrid,40.4167047,-3.7035825,145
1177,2.139.145.206,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1178,81.45.52.22,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1179,81.45.52.98,ES,Madrid,Madrid,40.4167047,-3.7035825,15
1180,81.45.55.80,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1181,31.4.184.242,ES,Catalonia,Barcelona,41.3828939,2.1774322,1
1182,31.4.212.43,ES,Catalonia,Barcelona,41.3828939,2.1774322,40
1183,92.58.136.35,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,40
1184,80.31.55.141,ES,Madrid,Madrid,40.4167047,-3.7035825,267
1185,79.109.106.230,ES,Madrid,Madrid,40.4167047,-3.7035825,1
1186,199.58.86.206,US,Virginia,Manassas,38.7509488,-77.4752667,2
1187,193.144.127.13,ES,Madrid,Madrid,40.4167047,-3.7035825,67
1188,202.46.57.80,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,2
1189,197.0.95.81,TN,TÅ«nis,Tunis (El Menzah),36.8372615,10.179574952686094,2
1190,81.45.55.89,ES,Madrid,Madrid,40.4167047,-3.7035825,38
1191,95.232.139.88,IT,Lombardy,Lainate,45.5717302,9.028461,424
1192,41.45.126.171,EG,Giza,Giza,29.9870753,31.2118063,68
1193,89.165.21.153,IR,Tehran,FÄ«rÅ«zkÅ«h,35.7556732,52.7730592,2
1194,78.243.200.73,FR,Centre-Val de Loire,Beaumont-en-VÃ©ron,47.1878662,0.1718227,2
1195,188.85.24.226,ES,Galicia,Vigo,42.2376602,-8.7247205,166
1196,176.10.66.57,ES,Extremadura,Badajoz,38.8780585,-6.9702048,29
1197,87.217.74.153,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,12
1198,2.9.116.235,FR,Pays de la Loire,Nantes,47.2186371,-1.5541362,2
1199,83.56.21.233,ES,Madrid,Madrid,40.4167047,-3.7035825,151
1200,157.55.32.145,CA,Ontario,Toronto,43.6534817,-79.3839347,10
1201,188.79.192.160,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,58
1202,199.16.156.126,US,Georgia,Atlanta (Old Fourth Ward),33.7543408,-84.3870791,4
1203,74.112.131.242,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1204,98.137.206.41,US,New York,New York,40.7127281,-74.0060152,11
1205,184.169.203.101,US,California,San Jose,37.3361905,-121.890583,3
1206,54.194.43.109,IE,Leinster,Dublin,53.3497645,-6.2602732,2
1207,74.112.131.244,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1208,46.236.23.222,GB,England,Reading,51.456659,-0.9696512,1
1209,65.52.244.220,US,Illinois,Chicago,41.8755616,-87.6244212,2
1210,157.55.33.39,CA,Ontario,Toronto,43.6534817,-79.3839347,20
1211,88.14.201.73,ES,Balearic Islands,Sant Antoni de Portmany,38.9914471,1.3542327,521
1212,77.230.211.95,ES,Galicia,Vigo,42.2376602,-8.7247205,121
1213,64.71.199.80,US,Iowa,Cedar Rapids (Oakhill Jackson),None,None,1
1214,208.184.81.30,US,New Jersey,Newark,40.735657,-74.1723667,4
1215,82.226.40.145,FR,ÃŽle-de-France,Bagnolet,48.8688199,2.4173658,2
1216,220.181.108.103,CN,Beijing,Beijing,39.906217,116.3912757,2
1217,81.45.55.137,ES,Madrid,Madrid,40.4167047,-3.7035825,41
1218,80.102.121.219,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,122
1219,31.4.221.31,ES,Catalonia,Barcelona,41.3828939,2.1774322,70
1220,31.4.180.129,ES,Catalonia,Barcelona,41.3828939,2.1774322,10
1221,217.12.20.253,ES,Andalusia,MÃ¡laga,36.7213028,-4.4216366,122
1222,80.31.54.60,ES,Madrid,Madrid,40.4167047,-3.7035825,168
1223,206.80.118.117,US,Illinois,Chicago,41.8755616,-87.6244212,1
1224,2.136.37.89,ES,Madrid,Madrid,40.4167047,-3.7035825,31
1225,184.173.238.166,US,Illinois,Chicago,41.8755616,-87.6244212,1
1226,213.143.58.130,ES,Madrid,LavapiÃ©s,40.4084633,-3.7007946,37
1227,95.19.88.107,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,96
1228,81.45.52.46,ES,Madrid,Madrid,40.4167047,-3.7035825,23
1229,144.76.2.2,DE,Saxony,Falkenstein,50.5353917,12.6643842,20
1230,5.9.155.80,DE,Saxony,Falkenstein,50.5353917,12.6643842,1
1231,37.59.18.36,FR,Grand Est,Strasbourg,48.584614,7.7507127,1
1232,77.227.123.208,ES,Valencia,Picassent,39.363519,-0.4611789,1
1233,85.85.18.241,ES,Basque Country,Donostia / San Sebastian,43.3224219,-1.9838889,67
1234,208.43.225.84,US,District of Columbia,Washington D.C.,38.8950368,-77.0365427,335
1235,208.43.225.85,US,District of Columbia,Washington D.C.,38.8950368,-77.0365427,313
1236,67.255.115.39,US,New York,Avoca,42.4091649,-77.4206245,1
1237,77.224.108.21,ES,Madrid,LavapiÃ©s,40.4084633,-3.7007946,110
1238,199.30.20.58,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1239,79.158.59.154,ES,Madrid,Madrid,40.4167047,-3.7035825,118
1240,84.121.59.200,ES,Madrid,Madrid,40.4167047,-3.7035825,70
1241,202.46.54.56,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,1
1242,41.71.213.111,NG,Lagos,Lagos (Victoria Island Annex),6.4362325,3.426210638956216,60
1243,88.10.90.116,ES,Catalonia,Barcelona,41.3828939,2.1774322,10
1244,80.34.64.158,ES,Madrid,Madrid,40.4167047,-3.7035825,37
1245,200.205.88.106,BR,SÃ£o Paulo,Bauru,-22.3218102,-49.0705863,1
1246,31.4.183.178,ES,Catalonia,Barcelona,41.3828939,2.1774322,50
1247,95.39.205.24,ES,Madrid,Madrid,40.4167047,-3.7035825,118
1248,217.156.188.174,ES,Madrid,Madrid,40.4167047,-3.7035825,99
1249,157.55.33.50,CA,Ontario,Toronto,43.6534817,-79.3839347,8
1250,80.59.2.216,ES,Madrid,Madrid,40.4167047,-3.7035825,231
1251,212.142.248.135,ES,Basque Country,Donostia / San Sebastian,43.3224219,-1.9838889,142
1252,213.143.49.41,ES,Madrid,LavapiÃ©s,40.4084633,-3.7007946,38
1253,37.187.26.110,FR,Hauts-de-France,Gravelines,50.9870697,2.1273118,6
1254,90.170.130.46,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,130
1255,185.16.209.176,ES,Andalusia,Albolote,37.2306219,-3.6570779,172
1256,199.30.24.73,US,Washington,Redmond,47.6694141,-122.1238767,16
1257,208.88.225.65,US,Florida,Fort Lauderdale (South Fort Lauderdale),26.05024325,-80.1645420393588,2
1258,163.247.46.219,CL,Santiago Metropolitan,Santiago,-33.4377756,-70.6504502,37
1259,77.231.88.149,ES,Madrid,Madrid,40.4167047,-3.7035825,99
1260,220.181.108.106,CN,Beijing,Beijing,39.906217,116.3912757,4
1261,77.209.92.87,ES,Madrid,Madrid,40.4167047,-3.7035825,344
1262,31.4.195.39,ES,Andalusia,Carmona,37.4717882,-5.641291,36
1263,199.30.24.24,US,Washington,Redmond,47.6694141,-122.1238767,4
1264,83.50.233.200,ES,Madrid,Madrid,40.4167047,-3.7035825,47
1265,92.103.65.162,FR,ÃŽle-de-France,Moissy-Cramayel,48.6272298,2.5937073,2
1266,66.220.152.116,CA,Ontario,Toronto,43.6534817,-79.3839347,5
1267,173.252.110.114,CA,Ontario,Toronto,43.6534817,-79.3839347,7
1268,173.252.80.116,CA,Ontario,Toronto,43.6534817,-79.3839347,1
1269,194.224.22.9,ES,Balearic Islands,Palma,39.5695818,2.6500745,37
1270,90.161.14.7,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,1
1271,80.30.43.160,ES,Madrid,Madrid,40.4167047,-3.7035825,143
1272,95.172.68.149,DE,Hesse,Frankfurt am Main,50.1106444,8.6820917,91
1273,88.9.113.68,ES,Madrid,Madrid,40.4167047,-3.7035825,200
1274,123.125.71.53,CN,Beijing,Haidian (Haidian Qu),39.9773365,116.3046983,1
1275,202.46.62.21,CN,Guangdong,Shenzhen (Luohu Qu),22.53448735,114.11211071792144,1
1276,84.95.88.100,IL,Central District,Rosh HaAyin,32.0952929,34.9533225,1
1277,193.111.141.54,NL,North Holland,Amsterdam (Nieuwmarkt en Lastage),None,None,4
1278,31.4.208.153,ES,Catalonia,Barcelona,41.3828939,2.1774322,19
1279,95.22.161.100,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,152
1280,88.163.184.76,FR,ÃŽle-de-France,Meudon,48.8126688,2.2385432,2
1281,83.63.165.156,ES,Madrid,Madrid,40.4167047,-3.7035825,134
1282,144.76.176.17,DE,Saxony,Falkenstein,50.5353917,12.6643842,19
1283,62.99.80.253,ES,Basque Country,Derio,43.2916949,-2.8858821,82
1284,157.56.93.74,CA,Ontario,Toronto,43.6534817,-79.3839347,86
1285,80.24.208.51,ES,Madrid,Madrid,40.4167047,-3.7035825,108
1286,178.60.32.187,ES,Galicia,A CoruÃ±a,43.3712091,-8.3958768,78
1287,209.141.44.60,US,Nevada,Las Vegas,36.1672559,-115.148516,2
1288,157.55.33.88,CA,Ontario,Toronto,43.6534817,-79.3839347,17
1289,194.179.126.131,ES,Madrid,Madrid,40.4167047,-3.7035825,146
1290,193.148.98.2,ES,Madrid,Alcobendas,40.5400082,-3.6358494,104
1291,213.143.51.143,ES,Galicia,Santiago de Compostela,42.8804219,-8.5458608,273
1292,81.45.52.66,ES,Madrid,Madrid,40.4167047,-3.7035825,18
1293,82.243.90.144,FR,Auvergne-RhÃ´ne-Alpes,AubiÃ¨re,45.7512575,3.1144195,2
1294,81.45.55.232,ES,Madrid,Madrid,40.4167047,-3.7035825,2
1295,81.56.6.245,IT,Lombardy,Milan,45.4641943,9.1896346,2
1296,87.221.63.152,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,205
1297,220.181.108.81,CN,Beijing,Beijing,39.906217,116.3912757,3
1298,88.11.41.24,ES,Madrid,Madrid,40.4167047,-3.7035825,169
1299,194.224.227.74,ES,Madrid,Madrid,40.4167047,-3.7035825,161
1300,84.97.121.93,FR,ÃŽle-de-France,Massy,48.730158,2.2766735,2
1301,88.2.192.15,ES,Madrid,Madrid,40.4167047,-3.7035825,78
1302,188.76.238.56,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,129
1303,62.174.23.75,ES,Madrid,Madrid,40.4167047,-3.7035825,31
1304,77.206.71.92,FR,ÃŽle-de-France,Paris,48.8588897,2.3200410217200766,2
1305,85.58.126.136,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,1
1306,216.12.205.122,US,Illinois,Chicago,41.8755616,-87.6244212,2
1307,79.108.154.2,ES,Madrid,Madrid,40.4167047,-3.7035825,94
1308,158.227.146.53,ES,Basque Country,Leioa,43.3271048,-2.9846079,86
1309,81.45.53.191,ES,Madrid,Madrid,40.4167047,-3.7035825,31
1310,79.154.212.122,ES,Madrid,Madrid,40.4167047,-3.7035825,84
1311,81.45.52.172,ES,Madrid,Madrid,40.4167047,-3.7035825,51
1312,31.4.189.221,ES,Catalonia,Barcelona,41.3828939,2.1774322,1
1313,70.193.193.92,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,45
1314,83.57.120.57,ES,Madrid,Madrid,40.4167047,-3.7035825,74
1315,80.39.196.55,ES,Madrid,Madrid,40.4167047,-3.7035825,78
1316,217.125.120.209,ES,Madrid,Madrid,40.4167047,-3.7035825,136
1317,81.45.52.161,ES,Madrid,Madrid,40.4167047,-3.7035825,109
1318,95.18.17.50,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,84
1319,88.25.132.107,ES,Madrid,Madrid,40.4167047,-3.7035825,144
1320,85.50.143.34,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,127
1321,85.85.49.10,ES,Basque Country,Donostia / San Sebastian,43.3224219,-1.9838889,78
1322,90.174.1.32,ES,Madrid,Pozuelo de AlarcÃ³n,40.4346528,-3.814834,162
1323,54.221.145.71,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1324,54.197.153.27,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1325,54.196.12.48,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1326,54.242.7.145,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1327,54.234.37.0,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1328,54.211.193.21,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1329,54.197.56.37,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1330,54.234.7.56,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1331,54.80.224.86,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1332,54.205.57.96,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1333,54.80.25.12,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1334,54.225.28.146,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1335,54.197.42.180,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1336,54.80.190.244,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1337,54.227.229.16,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1338,54.204.125.142,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,2
1339,23.20.87.111,CA,Quebec,Montreal,45.5031824,-73.5698065,1
1340,54.196.227.33,US,Virginia,Ashburn,39.030019100000004,-77.46964646557657,1
1341,82.159.51.247,ES,Madrid,Madrid,40.4167047,-3.7035825,139
1342,173.252.113.117,CA,Ontario,Toronto,43.6534817,-79.3839347,1
